Elapsed_Time_s,Gaze_X_Left,Gaze_Y_Left,Gaze_X_Right,Gaze_Y_Right,Gaze_X_Average,Gaze_Y_Average,Pupil_Diameter_Left,Pupil_Diameter_Right,Validity_Left,Validity_Right,Looking_At_Interviewer,Eye_Movement_Type
6.331,0.5191050171852112,0.37058600783348083,0.49616071581840515,0.31548723578453064,0.5076328665018082,0.34303662180900574,2.847503662109375,3.1401519775390625,1,1,False,Fixation
6.347,0.5201070308685303,0.36489710211753845,0.4968712329864502,0.3099144399166107,0.5084891319274902,0.3374057710170746,2.8629150390625,3.131622314453125,1,1,False,Fixation
6.365,0.5223276019096375,0.3637272119522095,0.4941754937171936,0.3027498126029968,0.5082515478134155,0.33323851227760315,2.8502197265625,3.1277313232421875,1,1,False,Fixation
6.381,0.5199602842330933,0.3653180003166199,0.4962381422519684,0.3103892207145691,0.5080992132425308,0.3378536105155945,2.854888916015625,3.1409454345703125,1,1,False,Fixation
6.397,0.5176119208335876,0.3664371073246002,0.49898192286491394,0.3133064806461334,0.5082969218492508,0.3398717939853668,2.8625030517578125,3.1381378173828125,1,1,False,Fixation
6.414,0.5231874585151672,0.35838449001312256,0.4972289502620697,0.31430068612098694,0.5102082043886185,0.33634258806705475,2.8517608642578125,3.13983154296875,1,1,False,Fixation
6.431,0.5201458930969238,0.3530815541744232,0.49423927068710327,0.3122406005859375,0.5071925818920135,0.33266107738018036,2.862091064453125,3.1400299072265625,1,1,False,Fixation
6.447,0.5181534290313721,0.34940779209136963,0.49438533186912537,0.31580066680908203,0.5062693804502487,0.33260422945022583,2.8483734130859375,3.1479339599609375,1,1,False,Fixation
6.464,0.5269298553466797,0.3578234314918518,0.49571484327316284,0.309903621673584,0.5113223493099213,0.3338635265827179,2.8240509033203125,3.1408538818359375,1,1,False,Fixation
6.481,0.5297864675521851,0.3660659193992615,0.4960668683052063,0.31225475668907166,0.5129266679286957,0.33916033804416656,2.833251953125,3.1312103271484375,1,1,False,Fixation
6.497,0.5206153988838196,0.3488273322582245,0.49655234813690186,0.32023510336875916,0.5085838735103607,0.3345312178134918,2.830230712890625,3.1276397705078125,1,1,False,Fixation
